date,time,latitude,longitude,object
2024-12-03,13:50:38,19.054175,72.914355,
2024-12-03,13:50:39,19.054144,72.91435,
2024-12-03,13:50:40,19.054113,72.914344,uneven surface
2024-12-03,13:50:41,19.054079,72.914341,
2024-12-03,13:50:42,19.054044,72.914337,
2024-12-03,13:50:43,19.054006,72.914334,
2024-12-03,13:50:44,19.053968,72.914327,pothole
2024-12-03,13:50:45,19.053928,72.91432,
2024-12-03,13:50:46,19.053888,72.914313,
2024-12-03,13:50:47,19.053851,72.914308,crack
2024-12-03,13:50:48,19.05382,72.914302,
2024-12-03,13:50:49,19.053801,72.914302,
2024-12-03,13:50:50,19.053794,72.914301,
2024-12-03,13:50:51,19.053792,72.914304,
2024-12-03,13:50:52,19.053788,72.914308,
2024-12-03,13:50:53,19.053782,72.914308,
2024-12-03,13:50:54,19.053776,72.914308,debris
2024-12-03,13:50:55,19.053771,72.914309,pothole
2024-12-03,13:50:56,19.053765,72.914309,
2024-12-03,13:50:57,19.053759,72.914309,pothole
2024-12-03,13:50:58,19.053753,72.914309,
2024-12-03,13:50:59,19.053755,72.914299,waterlogging
2024-12-03,13:51:00,19.053764,72.9143,crack
2024-12-03,13:52:15,19.053748,72.914306,debris
2024-12-03,13:52:16,19.053729,72.914307,
2024-12-03,13:52:17,19.053715,72.914305,pothole
2024-12-03,13:52:18,19.053698,72.914305,crack
2024-12-03,13:52:19,19.053684,72.914304,debris
2024-12-03,13:52:20,19.053676,72.914303,pothole
2024-12-03,13:52:21,19.053668,72.914309,
2024-12-03,13:52:22,19.053662,72.914319,debris
2024-12-03,13:52:23,19.053664,72.914327,
2024-12-03,13:52:24,19.05366,72.914329,waterlogging
2024-12-03,13:52:25,19.053655,72.914331,
2024-12-03,13:52:26,19.053653,72.914332,
2024-12-03,13:52:27,19.053637,72.914345,
2024-12-03,13:52:28,19.053619,72.914374,debris
2024-12-03,13:52:29,19.053615,72.914385,
2024-12-03,13:52:30,19.053615,72.914411,
2024-12-03,13:52:31,19.05362,72.914424,
2024-12-03,13:52:32,19.053631,72.914452,debris
2024-12-03,13:52:33,19.053603,72.91449,pothole
2024-12-03,13:52:34,19.053588,72.914521,
2024-12-03,13:52:35,19.053577,72.914549,
2024-12-03,13:52:36,19.053571,72.914569,pothole
2024-12-03,13:52:37,19.053567,72.914583,
2024-12-03,13:52:38,19.053549,72.914613,
2024-12-03,13:52:39,19.053528,72.914679,
2024-12-03,13:52:40,19.053511,72.914723,
2024-12-03,13:52:41,19.053495,72.914766,uneven surface
2024-12-03,13:52:42,19.05348,72.914808,
2024-12-03,13:52:43,19.053465,72.914849,pothole
2024-12-03,13:52:44,19.05345,72.914891,
2024-12-03,13:52:45,19.053436,72.914931,
2024-12-03,13:52:46,19.053425,72.914966,
2024-12-03,13:52:47,19.053416,72.914997,
2024-12-03,13:52:48,19.053401,72.914957,
2024-12-03,13:52:49,19.053381,72.914988,
2024-12-03,13:52:50,19.053351,72.915017,
2024-12-03,13:52:51,19.05334,72.915034,waterlogging
2024-12-03,13:52:52,19.053322,72.915069,
2024-12-03,13:52:53,19.053305,72.91511,
2024-12-03,13:52:54,19.053287,72.91515,
2024-12-03,13:52:55,19.05326,72.915201,
2024-12-03,13:52:56,19.053228,72.915231,pothole
2024-12-03,13:52:57,19.053207,72.915282,
2024-12-03,13:52:58,19.053188,72.915324,
2024-12-03,13:52:59,19.05316,72.915358,
2024-12-03,13:53:00,19.053133,72.915393,
2024-12-03,13:53:01,19.053108,72.915432,uneven surface
2024-12-03,13:53:02,19.053076,72.915473,
2024-12-03,13:53:03,19.053044,72.915511,
2024-12-03,13:53:04,19.053014,72.915549,pothole
2024-12-03,13:53:05,19.052987,72.915585,
2024-12-03,13:53:06,19.05296,72.915621,
2024-12-03,13:53:07,19.052936,72.915665,uneven surface
2024-12-03,13:53:08,19.05291,72.915708,debris
2024-12-03,13:53:09,19.052886,72.915753,waterlogging
2024-12-03,13:53:10,19.052869,72.915799,
2024-12-03,13:53:11,19.052859,72.915839,
2024-12-03,13:53:12,19.052842,72.915866,
2024-12-03,13:53:13,19.052831,72.915895,uneven surface
2024-12-03,13:53:14,19.052818,72.915921,crack
2024-12-03,13:53:15,19.052808,72.915935,
2024-12-03,13:53:16,19.052802,72.915946,
2024-12-03,13:53:17,19.052776,72.915961,uneven surface
2024-12-03,13:53:18,19.052761,72.915966,
2024-12-03,13:53:19,19.052742,72.916009,
2024-12-03,13:53:20,19.052727,72.916042,crack
2024-12-03,13:53:21,19.052721,72.916052,crack
2024-12-03,13:53:22,19.052709,72.916082,waterlogging
2024-12-03,13:53:23,19.052693,72.916121,
2024-12-03,13:53:24,19.052677,72.91616,
2024-12-03,13:53:25,19.05266,72.916205,
2024-12-03,13:53:26,19.052641,72.916252,waterlogging
2024-12-03,13:53:27,19.052621,72.916299,crack
2024-12-03,13:53:28,19.052601,72.916348,uneven surface
2024-12-03,13:53:29,19.052577,72.916396,debris
2024-12-03,13:53:30,19.052556,72.916443,
2024-12-03,13:53:31,19.052536,72.916488,
2024-12-03,13:53:32,19.052516,72.916531,
2024-12-03,13:53:33,19.052493,72.916572,
2024-12-03,13:53:34,19.052469,72.916618,
2024-12-03,13:53:35,19.052446,72.916661,
2024-12-03,13:53:36,19.052421,72.916704,
2024-12-03,13:53:37,19.052395,72.916745,
2024-12-03,13:53:38,19.052367,72.916787,
2024-12-03,13:53:39,19.052337,72.91683,
2024-12-03,13:53:40,19.052306,72.91687,
2024-12-03,13:53:41,19.052273,72.916911,
2024-12-03,13:53:42,19.05224,72.916952,
2024-12-03,13:53:43,19.052212,72.916998,crack
2024-12-03,13:53:44,19.052179,72.917038,waterlogging
2024-12-03,13:53:45,19.05215,72.917074,
2024-12-03,13:53:46,19.05213,72.917097,
2024-12-03,13:53:47,19.052104,72.91713,
2024-12-03,13:53:48,19.052095,72.917141,pothole
2024-12-03,13:53:49,19.05207,72.917171,
2024-12-03,13:53:50,19.052045,72.917199,
2024-12-03,13:53:51,19.052025,72.917224,
2024-12-03,13:53:52,19.052005,72.917253,
2024-12-03,13:53:53,19.051986,72.91729,
2024-12-03,13:53:54,19.051963,72.917325,pothole
2024-12-03,13:53:55,19.051945,72.917361,
2024-12-03,13:53:56,19.051923,72.917393,debris
2024-12-03,13:53:57,19.051907,72.917425,
2024-12-03,13:53:58,19.051885,72.917455,crack
2024-12-03,13:53:59,19.05186,72.917487,crack
2024-12-03,13:54:00,19.051837,72.917522,waterlogging
2024-12-03,13:54:01,19.051809,72.917558,
2024-12-03,13:54:02,19.051785,72.917604,
2024-12-03,13:54:03,19.05176,72.917647,
2024-12-03,13:54:04,19.051733,72.917688,uneven surface
2024-12-03,13:54:05,19.05171,72.917724,
2024-12-03,13:54:06,19.051676,72.91774,
2024-12-03,13:54:07,19.05165,72.917787,
2024-12-03,13:54:08,19.051625,72.917824,
2024-12-03,13:54:09,19.051602,72.91787,
2024-12-03,13:54:10,19.051572,72.917912,
2024-12-03,13:54:11,19.051545,72.91795,waterlogging
2024-12-03,13:54:12,19.051518,72.91799,crack
2024-12-03,13:54:13,19.051484,72.918025,pothole
2024-12-03,13:54:14,19.051454,72.91806,uneven surface
2024-12-03,13:54:15,19.051425,72.9181,
2024-12-03,13:54:16,19.051397,72.918138,
2024-12-03,13:54:17,19.051369,72.918175,
2024-12-03,13:54:18,19.051346,72.918206,
2024-12-03,13:54:19,19.05132,72.918236,crack
2024-12-03,13:54:20,19.051312,72.918244,crack
2024-12-03,13:54:21,19.051301,72.918253,
2024-12-03,13:54:22,19.051286,72.918265,
2024-12-03,13:54:23,19.051278,72.918286,
2024-12-03,13:54:24,19.051273,72.918298,
2024-12-03,13:54:25,19.051267,72.91831,
2024-12-03,13:54:26,19.051242,72.918342,uneven surface
2024-12-03,13:54:27,19.051222,72.918375,
2024-12-03,13:54:28,19.051205,72.918404,
2024-12-03,13:54:29,19.051185,72.918433,
2024-12-03,13:54:30,19.051164,72.918463,debris
2024-12-03,13:54:31,19.051158,72.918473,debris
2024-12-03,13:54:32,19.051144,72.918495,
2024-12-03,13:54:33,19.051137,72.91851,debris
2024-12-03,13:54:34,19.05113,72.918524,
2024-12-03,13:54:35,19.051111,72.918558,debris
2024-12-03,13:54:36,19.051083,72.918583,
2024-12-03,13:54:37,19.051059,72.918612,
2024-12-03,13:54:38,19.051033,72.918646,
2024-12-03,13:54:39,19.051007,72.918684,pothole
2024-12-03,13:54:40,19.05098,72.918727,waterlogging
2024-12-03,13:54:41,19.05095,72.918767,pothole
2024-12-03,13:54:42,19.050923,72.918806,
2024-12-03,13:54:43,19.050897,72.918848,
2024-12-03,13:54:44,19.050871,72.918886,waterlogging
2024-12-03,13:54:45,19.050841,72.918923,debris
2024-12-03,13:54:46,19.050811,72.918964,
2024-12-03,13:54:47,19.050781,72.919007,
2024-12-03,13:54:48,19.050753,72.919049,
2024-12-03,13:54:49,19.050712,72.919102,uneven surface
2024-12-03,13:54:50,19.050675,72.919149,waterlogging
2024-12-03,13:54:51,19.050643,72.919193,uneven surface
2024-12-03,13:54:52,19.050619,72.919238,
2024-12-03,13:54:53,19.050588,72.919278,
2024-12-03,13:54:54,19.050562,72.919323,
2024-12-03,13:54:55,19.050534,72.919368,debris
2024-12-03,13:54:56,19.050511,72.919415,pothole
2024-12-03,13:54:57,19.050485,72.919464,
2024-12-03,13:54:58,19.050464,72.91951,
2024-12-03,13:54:59,19.05044,72.919554,debris
2024-12-03,13:55:00,19.050419,72.919596,
2024-12-03,13:55:01,19.050392,72.91964,
2024-12-03,13:55:02,19.050372,72.919686,
2024-12-03,13:55:03,19.050356,72.919723,
2024-12-03,13:55:04,19.050348,72.919752,
2024-12-03,13:55:05,19.050333,72.919778,
2024-12-03,13:55:06,19.050322,72.919811,uneven surface
2024-12-03,13:55:07,19.050311,72.91984,
2024-12-03,13:55:08,19.050326,72.919867,
2024-12-03,13:55:09,19.050321,72.919902,
2024-12-03,13:55:10,19.050317,72.91994,
2024-12-03,13:55:11,19.050312,72.919953,waterlogging
2024-12-03,13:55:12,19.050287,72.919988,crack
2024-12-03,13:55:13,19.050274,72.920035,crack
2024-12-03,13:55:14,19.050264,72.920075,
2024-12-03,13:55:15,19.050252,72.920107,debris
2024-12-03,13:55:16,19.050237,72.920139,waterlogging
2024-12-03,13:55:17,19.050222,72.92017,uneven surface
2024-12-03,13:55:18,19.050203,72.920199,
2024-12-03,13:55:19,19.050182,72.920226,
2024-12-03,13:55:20,19.050157,72.920251,debris
2024-12-03,13:55:21,19.050136,72.920271,
2024-12-03,13:55:22,19.050114,72.920292,uneven surface
2024-12-03,13:55:23,19.05009,72.920313,
2024-12-03,13:55:24,19.050063,72.920337,
2024-12-03,13:55:25,19.050055,72.920342,
2024-12-03,13:55:26,19.050041,72.920355,pothole
2024-12-03,13:55:27,19.05003,72.920363,crack
2024-12-03,13:55:28,19.049999,72.92038,
2024-12-03,13:55:29,19.049987,72.920386,
2024-12-03,13:55:30,19.049957,72.920391,uneven surface
2024-12-03,13:55:31,19.049929,72.920399,crack
2024-12-03,13:55:32,19.049899,72.920394,
2024-12-03,13:55:33,19.049866,72.920401,
2024-12-03,13:55:34,19.049851,72.920402,
2024-12-03,13:55:35,19.049818,72.920398,waterlogging
2024-12-03,13:55:36,19.049778,72.920405,crack
2024-12-03,13:55:37,19.04976,72.920403,
2024-12-03,13:55:38,19.049718,72.920404,
2024-12-03,13:55:39,19.0497,72.920402,waterlogging
2024-12-03,13:55:40,19.049657,72.920394,uneven surface
2024-12-03,13:55:41,19.049631,72.920383,
2024-12-03,13:55:42,19.049598,72.920389,
2024-12-03,13:55:43,19.049586,72.920389,
2024-12-03,13:55:44,19.049558,72.9204,
2024-12-03,13:55:45,19.049549,72.92041,waterlogging
2024-12-03,13:55:46,19.049517,72.920414,
2024-12-03,13:55:47,19.049504,72.920416,waterlogging
2024-12-03,13:55:48,19.049434,72.920398,debris
2024-12-03,13:55:49,19.049392,72.920386,pothole
2024-12-03,13:55:50,19.049374,72.920383,uneven surface
2024-12-03,13:55:51,19.049337,72.920377,waterlogging
2024-12-03,13:55:52,19.049296,72.920377,
2024-12-03,13:55:53,19.049254,72.920366,
2024-12-03,13:55:54,19.049205,72.92034,
2024-12-03,13:55:55,19.049157,72.920322,
2024-12-03,13:55:56,19.049115,72.920316,debris
2024-12-03,13:55:57,19.049074,72.920317,
2024-12-03,13:55:58,19.049032,72.920316,
2024-12-03,13:55:59,19.04899,72.920314,
2024-12-03,13:56:00,19.048951,72.920316,waterlogging
2024-12-03,13:56:01,19.048912,72.920319,pothole
2024-12-03,13:56:02,19.048871,72.920318,debris
2024-12-03,13:56:03,19.048868,72.920327,
2024-12-03,13:56:04,19.048855,72.920348,
2024-12-03,13:56:05,19.048819,72.920352,pothole
2024-12-03,13:56:06,19.048793,72.920341,waterlogging
2024-12-03,13:56:07,19.048751,72.920336,uneven surface
2024-12-03,13:56:08,19.048711,72.920337,debris
2024-12-03,13:56:09,19.048674,72.920342,waterlogging
2024-12-03,13:56:10,19.048626,72.920341,
2024-12-03,13:56:11,19.048648,72.92037,
2024-12-03,13:56:12,19.048624,72.920365,waterlogging
2024-12-03,13:56:13,19.048614,72.920362,pothole
2024-12-03,13:56:14,19.048538,72.920367,waterlogging
2024-12-03,13:56:15,19.048476,72.920371,uneven surface
2024-12-03,13:56:16,19.048431,72.920366,
2024-12-03,13:56:17,19.048383,72.920368,
2024-12-03,13:56:18,19.048264,72.920147,
2024-12-03,13:56:19,19.048235,72.920115,
2024-12-03,13:56:20,19.048204,72.920078,crack
2024-12-03,13:56:21,19.048172,72.920062,
2024-12-03,13:56:22,19.048024,72.920137,uneven surface
2024-12-03,13:56:23,19.047992,72.920133,crack
2024-12-03,13:56:24,19.047962,72.920108,
2024-12-03,13:56:25,19.047922,72.920087,
2024-12-03,13:56:26,19.047883,72.92007,debris
2024-12-03,13:56:27,19.047847,72.920059,
2024-12-03,13:56:28,19.047809,72.920038,
2024-12-03,13:56:29,19.047766,72.920019,debris
2024-12-03,13:56:30,19.047721,72.91999,
2024-12-03,13:56:31,19.047677,72.91996,
2024-12-03,13:56:32,19.047633,72.919932,pothole
2024-12-03,13:56:33,19.047589,72.919902,
2024-12-03,13:56:34,19.047546,72.919877,
2024-12-03,13:56:35,19.0475,72.919856,
2024-12-03,13:56:36,19.047457,72.919828,
2024-12-03,13:56:37,19.047412,72.919811,crack
2024-12-03,13:56:38,19.047372,72.919789,uneven surface
2024-12-03,13:56:39,19.047334,72.919759,
2024-12-03,13:56:40,19.047289,72.919742,debris
2024-12-03,13:56:41,19.047187,72.919803,debris
2024-12-03,13:56:42,19.047121,72.919819,
2024-12-03,13:56:43,19.047152,72.919725,waterlogging
2024-12-03,13:56:44,19.047117,72.919708,uneven surface
2024-12-03,13:56:45,19.047077,72.919694,
2024-12-03,13:56:46,19.047041,72.919676,pothole
2024-12-03,13:56:47,19.047008,72.919652,crack
2024-12-03,13:56:48,19.046996,72.919649,
2024-12-03,13:56:49,19.046978,72.919638,debris
2024-12-03,13:56:50,19.046979,72.919674,uneven surface
2024-12-03,13:56:51,19.046999,72.91972,pothole
2024-12-03,13:56:52,19.046966,72.919705,
2024-12-03,13:56:53,19.046953,72.9197,pothole
2024-12-03,13:56:54,19.046918,72.919687,
2024-12-03,13:56:55,19.046881,72.919674,
2024-12-03,13:56:56,19.046848,72.919664,
2024-12-03,13:56:57,19.046811,72.919655,debris
2024-12-03,13:56:58,19.046746,72.919628,debris
2024-12-03,13:56:59,19.046681,72.919601,waterlogging
2024-12-03,13:57:00,19.046616,72.919568,
2024-12-03,13:57:01,19.046548,72.919533,
2024-12-03,13:57:02,19.046489,72.919499,
2024-12-03,13:57:03,19.04644,72.919469,
2024-12-03,13:57:04,19.046402,72.919445,
2024-12-03,13:57:05,19.046374,72.919428,
2024-12-03,13:57:06,19.046341,72.919406,
2024-12-03,13:57:07,19.046323,72.91939,
2024-12-03,13:57:08,19.046312,72.919379,
2024-12-03,13:57:09,19.046301,72.919369,
2024-12-03,13:57:10,19.046266,72.919347,pothole
2024-12-03,13:57:11,19.046241,72.919329,
2024-12-03,13:57:12,19.046206,72.919299,debris
2024-12-03,13:57:13,19.046167,72.919259,
2024-12-03,13:57:14,19.046123,72.919217,debris
2024-12-03,13:57:15,19.046074,72.919173,
2024-12-03,13:57:16,19.046028,72.919134,pothole
2024-12-03,13:57:17,19.045981,72.919094,uneven surface
2024-12-03,13:57:18,19.045948,72.919062,
2024-12-03,13:57:19,19.04591,72.919028,
2024-12-03,13:57:20,19.045856,72.918971,uneven surface
2024-12-03,13:57:21,19.045805,72.918924,
2024-12-03,13:57:22,19.045759,72.918879,waterlogging
2024-12-03,13:57:23,19.045711,72.918836,uneven surface
2024-12-03,13:57:24,19.045673,72.918802,debris
2024-12-03,13:57:25,19.045645,72.918781,
2024-12-03,13:57:26,19.045632,72.91877,debris
2024-12-03,13:57:27,19.045621,72.91876,
2024-12-03,13:57:28,19.045599,72.91875,
2024-12-03,13:57:29,19.045588,72.918745,
2024-12-03,13:57:30,19.045592,72.91875,
2024-12-03,13:57:31,19.045587,72.918749,
2024-12-03,13:57:32,19.045585,72.918748,
2024-12-03,13:57:33,19.045579,72.918746,crack
2024-12-03,13:57:34,19.045575,72.918746,
2024-12-03,13:57:35,19.045576,72.918746,
2024-12-03,13:57:36,19.045563,72.91874,
2024-12-03,13:57:37,19.045554,72.918737,debris
2024-12-03,13:57:38,19.045545,72.918731,
2024-12-03,13:57:39,19.045543,72.918727,debris
2024-12-03,13:57:40,19.045541,72.918725,
2024-12-03,13:57:41,19.045533,72.918715,
2024-12-03,13:57:42,19.045508,72.918681,
2024-12-03,13:57:43,19.0455,72.918669,
2024-12-03,13:57:44,19.045474,72.918646,
2024-12-03,13:57:45,19.045463,72.918638,pothole
2024-12-03,13:57:46,19.045423,72.918614,
2024-12-03,13:57:47,19.045407,72.918604,crack
2024-12-03,13:57:48,19.045374,72.918576,waterlogging
2024-12-03,13:57:49,19.045346,72.918553,
2024-12-03,13:57:50,19.045334,72.918567,
2024-12-03,13:57:51,19.045313,72.918561,
2024-12-03,13:57:52,19.045282,72.918539,
2024-12-03,13:57:53,19.045242,72.918509,
2024-12-03,13:57:54,19.045211,72.918496,
2024-12-03,13:57:55,19.04519,72.918475,
2024-12-03,13:57:56,19.045144,72.918449,
2024-12-03,13:57:57,19.045095,72.918424,
2024-12-03,13:57:58,19.04505,72.918397,
2024-12-03,13:57:59,19.045006,72.918367,waterlogging
2024-12-03,13:58:00,19.044967,72.91835,
2024-12-03,13:58:01,19.044926,72.918329,debris
2024-12-03,13:58:02,19.044884,72.918331,crack
2024-12-03,13:58:03,19.044867,72.918332,
2024-12-03,13:58:04,19.044839,72.918323,
2024-12-03,13:58:05,19.044827,72.91832,
2024-12-03,13:58:06,19.04481,72.918318,
2024-12-03,13:58:07,19.044797,72.918326,crack
2024-12-03,13:58:08,19.044776,72.91835,
2024-12-03,13:58:09,19.044765,72.91836,uneven surface
2024-12-03,13:58:10,19.044752,72.918388,
2024-12-03,13:58:11,19.044733,72.918439,
2024-12-03,13:58:12,19.044725,72.918493,
2024-12-03,13:58:13,19.04471,72.918547,
2024-12-03,13:58:14,19.044695,72.918596,
2024-12-03,13:58:15,19.044671,72.918647,
2024-12-03,13:58:16,19.04466,72.918715,waterlogging
2024-12-03,13:58:17,19.044652,72.918792,
2024-12-03,13:58:18,19.044633,72.918872,
2024-12-03,13:58:19,19.044609,72.918945,waterlogging
2024-12-03,13:58:20,19.044589,72.919016,
2024-12-03,13:58:21,19.044569,72.919091,crack
2024-12-03,13:58:22,19.044548,72.919171,crack
2024-12-03,13:58:23,19.044521,72.919262,debris
2024-12-03,13:58:24,19.044501,72.919359,debris
2024-12-03,13:58:25,19.044484,72.919453,pothole
2024-12-03,13:58:26,19.044458,72.919547,pothole
2024-12-03,13:58:27,19.044435,72.919642,
2024-12-03,13:58:28,19.044408,72.91974,waterlogging
2024-12-03,13:58:29,19.044383,72.919839,uneven surface
2024-12-03,13:58:30,19.044357,72.919937,
2024-12-03,13:58:31,19.04433,72.920038,waterlogging
2024-12-03,13:58:32,19.044299,72.920142,
2024-12-03,13:58:33,19.044271,72.920246,
2024-12-03,13:58:34,19.044242,72.920356,pothole
2024-12-03,13:58:35,19.044203,72.920462,crack
2024-12-03,13:58:36,19.044154,72.920576,
2024-12-03,13:58:37,19.044133,72.92067,
2024-12-03,13:58:38,19.044106,72.920775,waterlogging
2024-12-03,13:58:39,19.044078,72.92088,uneven surface
2024-12-03,13:58:40,19.044046,72.920983,pothole
2024-12-03,13:58:41,19.044015,72.921085,pothole
2024-12-03,13:58:42,19.043983,72.921191,crack
2024-12-03,13:58:43,19.043956,72.92129,
2024-12-03,13:58:44,19.043929,72.921394,waterlogging
2024-12-03,13:58:45,19.043899,72.921494,
2024-12-03,13:58:46,19.043867,72.921597,
2024-12-03,13:58:47,19.043841,72.921695,
2024-12-03,13:58:48,19.043817,72.921785,
2024-12-03,13:58:49,19.043792,72.921871,
2024-12-03,13:58:50,19.043767,72.921954,
2024-12-03,13:58:51,19.043743,72.922035,debris
2024-12-03,13:58:52,19.043719,72.922115,
2024-12-03,13:58:53,19.043704,72.922185,crack
2024-12-03,13:58:54,19.043683,72.922259,
2024-12-03,13:58:55,19.043665,72.92233,crack
2024-12-03,13:58:56,19.043646,72.922396,pothole
2024-12-03,14:58:05,19.047871,72.909714,
2024-12-03,14:58:06,19.047896,72.909726,crack
2024-12-03,14:58:07,19.047948,72.909739,
2024-12-03,14:58:08,19.047997,72.909749,
2024-12-03,14:58:09,19.048044,72.90976,waterlogging
2024-12-03,14:58:10,19.048084,72.909773,
2024-12-03,14:58:11,19.048114,72.909775,
2024-12-03,14:58:12,19.048141,72.909781,
2024-12-03,14:58:13,19.048168,72.909789,
2024-12-03,14:58:14,19.0482,72.9098,
2024-12-03,14:58:15,19.048214,72.909804,
2024-12-03,14:58:16,19.048257,72.909816,
2024-12-03,14:58:17,19.048307,72.909834,
2024-12-03,14:58:18,19.048351,72.90985,
2024-12-03,14:58:19,19.048399,72.909858,
2024-12-03,14:58:20,19.048466,72.909873,
2024-12-03,14:58:21,19.048531,72.90989,
2024-12-03,14:58:22,19.048596,72.909907,
2024-12-03,14:58:23,19.048661,72.909924,
2024-12-03,14:58:24,19.048724,72.90994,
2024-12-03,14:58:25,19.048785,72.909957,pothole
2024-12-03,14:58:26,19.048849,72.909972,uneven surface
2024-12-03,14:58:27,19.048911,72.90999,
2024-12-03,14:58:28,19.048969,72.910004,
2024-12-03,14:58:29,19.049028,72.910026,crack
2024-12-03,14:58:30,19.049085,72.910045,
2024-12-03,14:58:31,19.049152,72.910069,uneven surface
2024-12-03,14:58:32,19.049228,72.910096,
2024-12-03,14:58:33,19.049313,72.910124,
2024-12-03,14:58:34,19.049394,72.910152,debris
2024-12-03,14:58:35,19.049471,72.910174,
2024-12-03,14:58:36,19.049554,72.9102,
2024-12-03,14:58:37,19.049643,72.910228,
2024-12-03,14:58:38,19.049733,72.910256,pothole
2024-12-03,14:58:39,19.049843,72.910293,
2024-12-03,14:58:40,19.04996,72.91032,
2024-12-03,14:58:41,19.050053,72.910339,
2024-12-03,14:58:42,19.050153,72.910365,
2024-12-03,14:58:43,19.050245,72.910388,
2024-12-03,14:58:44,19.050335,72.910406,
2024-12-03,14:58:45,19.050424,72.91042,
2024-12-03,14:58:46,19.050518,72.91043,
2024-12-03,14:58:47,19.050613,72.910442,
2024-12-03,14:58:48,19.050709,72.910452,
2024-12-03,14:58:49,19.0508,72.910468,
2024-12-03,14:58:50,19.050889,72.910475,debris
2024-12-03,14:58:51,19.050976,72.91047,debris
2024-12-03,14:58:52,19.051059,72.910468,pothole
2024-12-03,14:58:53,19.051138,72.910471,
2024-12-03,14:58:54,19.051216,72.91048,
2024-12-03,14:58:55,19.051279,72.910486,debris
2024-12-03,14:58:56,19.051339,72.91049,pothole
2024-12-03,14:58:57,19.051396,72.910494,
2024-12-03,14:58:58,19.051453,72.910497,
2024-12-03,14:58:59,19.051506,72.910498,
2024-12-03,14:59:00,19.051565,72.910507,
2024-12-03,14:59:01,19.051603,72.910516,
2024-12-03,14:59:02,19.05168,72.910512,debris
2024-12-03,14:59:03,19.05174,72.910513,
2024-12-03,14:59:04,19.051801,72.910518,
2024-12-03,14:59:05,19.051861,72.910524,
2024-12-03,14:59:06,19.051912,72.910524,
2024-12-03,14:59:07,19.051968,72.910525,pothole
2024-12-03,14:59:08,19.052027,72.910526,
2024-12-03,14:59:09,19.052083,72.910534,uneven surface
2024-12-03,14:59:10,19.05213,72.910538,
2024-12-03,14:59:11,19.052179,72.910545,
2024-12-03,14:59:12,19.052239,72.910553,
2024-12-03,14:59:13,19.052303,72.910564,uneven surface
2024-12-03,14:59:14,19.052381,72.91057,
2024-12-03,14:59:15,19.052452,72.910569,
2024-12-03,14:59:16,19.05251,72.91057,
2024-12-03,14:59:17,19.052574,72.910574,
2024-12-03,14:59:18,19.052644,72.910578,
2024-12-03,14:59:19,19.052704,72.910583,
2024-12-03,14:59:20,19.052781,72.910588,
2024-12-03,14:59:21,19.052844,72.910591,crack
2024-12-03,14:59:22,19.05291,72.910599,
2024-12-03,14:59:23,19.052975,72.910603,
2024-12-03,14:59:24,19.053042,72.910609,waterlogging
2024-12-03,14:59:25,19.053105,72.910615,
2024-12-03,14:59:26,19.053166,72.91062,pothole
2024-12-03,14:59:27,19.053227,72.910623,uneven surface
2024-12-03,14:59:28,19.053288,72.910627,
2024-12-03,14:59:29,19.053343,72.910635,debris
2024-12-03,14:59:30,19.053399,72.910642,pothole
2024-12-03,14:59:31,19.053444,72.910651,
2024-12-03,14:59:32,19.053482,72.910661,
2024-12-03,14:59:33,19.053514,72.910668,
2024-12-03,14:59:34,19.053548,72.910674,pothole
2024-12-03,14:59:35,19.053586,72.910677,
2024-12-03,14:59:36,19.053619,72.91068,
2024-12-03,14:59:37,19.053662,72.910686,waterlogging
2024-12-03,14:59:38,19.053704,72.910692,
2024-12-03,14:59:39,19.053748,72.910698,
2024-12-03,14:59:40,19.053793,72.910709,waterlogging
2024-12-03,14:59:41,19.053833,72.910717,debris
2024-12-03,14:59:42,19.05387,72.910723,
2024-12-03,14:59:43,19.053912,72.91073,
2024-12-03,14:59:44,19.053954,72.910739,pothole
2024-12-03,14:59:45,19.053998,72.910749,
2024-12-03,14:59:46,19.05404,72.91076,
2024-12-03,14:59:47,19.054083,72.910771,
2024-12-03,14:59:48,19.054128,72.91078,
2024-12-03,14:59:49,19.054168,72.910787,waterlogging
2024-12-03,14:59:50,19.054197,72.910792,
2024-12-03,14:59:51,19.054226,72.9108,
2024-12-03,14:59:52,19.054237,72.910803,debris
2024-12-03,14:59:53,19.054275,72.910807,
2024-12-03,14:59:54,19.054288,72.910811,pothole
2024-12-03,14:59:55,19.054314,72.910818,
2024-12-03,14:59:56,19.054345,72.910827,
2024-12-03,14:59:57,19.054376,72.910835,crack
2024-12-03,14:59:58,19.054407,72.910842,waterlogging
2024-12-03,14:59:59,19.054438,72.910848,
2024-12-03,15:00:00,19.054468,72.910853,uneven surface
2024-12-03,15:00:01,19.054496,72.910857,uneven surface
2024-12-03,15:00:02,19.054538,72.910863,crack
2024-12-03,15:00:03,19.054552,72.910866,
2024-12-03,15:00:04,19.054575,72.91087,crack
2024-12-03,15:00:05,19.054588,72.910872,waterlogging
2024-12-03,15:00:06,19.054603,72.910874,
2024-12-03,15:00:07,19.054619,72.910878,
2024-12-03,15:00:08,19.054634,72.91088,crack
2024-12-03,15:00:09,19.05464,72.910881,
2024-12-03,15:00:10,19.054647,72.910882,uneven surface
2024-12-03,15:00:11,19.054661,72.910882,
2024-12-03,15:00:12,19.054679,72.910882,crack
